Tratamiento ID;Grupo Medico ID;Tratamiento Descripcion
297;36;"AP. FIJA AUXILIAR (BARRA TRANSPALATINA): RETIRADA"
298;36;"AP. FIJA AUXILIAR (BI-HÉLIX): CEMENTADO"
299;36;"AP. FIJA AUXILIAR (BI-HÉLIX): INSTALACIÓN"
300;36;"AP. FIJA AUXILIAR (BI-HÉLIX): RECEMENTADO"
301;36;"AP. FIJA AUXILIAR (BI-HÉLIX): REINSTALACIÓN"
302;36;"AP. FIJA AUXILIAR (BI-HÉLIX): REPOSICIÓN"
303;36;"AP. FIJA AUXILIAR (BI-HÉLIX): RETIRADA"
304;36;"AP. FIJA AUXILIAR (BOTÓN DE NANCE): CEMENTADO"
305;36;"AP. FIJA AUXILIAR (BOTÓN DE NANCE): INSTALACIÓN"
306;36;"AP. FIJA AUXILIAR (BOTÓN DE NANCE): RECEMENTADO"
307;36;"AP. FIJA AUXILIAR (BOTÓN DE NANCE): REINSTALACIÓN"
308;36;"AP. FIJA AUXILIAR (BOTÓN DE NANCE): REPOSICIÓN"
309;36;"AP. FIJA AUXILIAR (BOTÓN DE NANCE): RETIRADA"
310;36;"AP. FIJA AUXILIAR (LIP-BUMPER): CEMENTADO"
311;36;"AP. FIJA AUXILIAR (LIP-BUMPER): INSTALACIÓN"
312;36;"AP. FIJA AUXILIAR (LIP-BUMPER): RECEMENTADO"
313;36;"AP. FIJA AUXILIAR (LIP-BUMPER): REINSTALACIÓN"
314;36;"AP. FIJA AUXILIAR (LIP-BUMPER): REPOSICIÓN"
315;36;"AP. FIJA AUXILIAR (LIP-BUMPER): RETIRADA"
316;36;"AP. FIJA AUXILIAR (QUAD-HÉLIX): CEMENTADO"
317;36;"AP. FIJA AUXILIAR (QUAD-HÉLIX): INSTALACIÓN"
318;36;"AP. FIJA AUXILIAR (QUAD-HÉLIX): RECEMENTADO"
319;36;"AP. FIJA AUXILIAR (QUAD-HÉLIX): REINSTALACIÓN"
320;36;"AP. FIJA AUXILIAR (QUAD-HÉLIX): REPOSICIÓN"
321;36;"AP. FIJA AUXILIAR (QUAD-HÉLIX): RETIRADA"
322;36;"AP. FIJA AUXILIAR (SIX-HÉLIX): CEMENTADO"
323;36;"AP. FIJA AUXILIAR (SIX-HÉLIX): INSTALACIÓN"
324;36;"AP. FIJA AUXILIAR (SIX-HÉLIX): RECEMENTADO"
325;36;"AP. FIJA AUXILIAR (SIX-HÉLIX): REINSTALACIÓN"
326;36;"AP. FIJA AUXILIAR (SIX-HÉLIX): REPOSICIÓN"
327;36;"AP. FIJA AUXILIAR (SIX-HÉLIX): RETIRADA"
328;36;"AP. FIJA AUXILIAR: COMPOSTURA"
329;36;"AP. FIJA AUXILIAR: CONTROL"
330;36;"AP. FIJA AUXILIAR: IMPRESIONES"
331;36;"AP. FIJA AUXILIAR: IMPRESIONES DE ARRASTRE DE APARATOLOGÍA"
332;36;"AP. FIJA AUXILIAR: IMPRESIONES DE ARRASTRE DE BANDAS"
333;36;"AP. FIJA AUXILIAR: URGENCIA"
1113;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (ARCO LINGUAL): CEMENTADO"
1118;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (ARCO LINGUAL): REPOSICIÓN"
1120;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (BARRA TRANSPALATINA): CEMENTADO"
1125;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (BARRA TRANSPALATINA): REPOSICIÓN"
1127;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (BI-HÉLIX): CEMENTADO"
1132;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (BI-HÉLIX): REPOSICIÓN"
1134;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (BOTÓN DE NANCE): CEMENTADO"
1135;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (BOTÓN DE NANCE): INSTALACIÓN"
1139;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (BOTÓN DE NANCE): REPOSICIÓN"
1140;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (BOTÓN DE NANCE): RETIRADA"
1142;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (LIP-BUMPER): INSTALACIÓN"
1146;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (LIP-BUMPER): REPOSICIÓN"
1148;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (QUAD-HÉLIX): CEMENTADO"
1153;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (QUAD-HÉLIX): REPOSICIÓN"
1162;36;"AP. FIJA AUXILIAR SIN BRACKETS (ARCO LINGUAL): CEMENTADO"
1164;36;"AP. FIJA AUXILIAR SIN BRACKETS (ARCO LINGUAL): RECEMENTADO"
1166;36;"AP. FIJA AUXILIAR SIN BRACKETS (ARCO LINGUAL): RENOVACIÓN"
1169;36;"AP. FIJA AUXILIAR SIN BRACKETS (BARRA TRANSPALATINA): CEMENTADO"
1170;36;"AP. FIJA AUXILIAR SIN BRACKETS (BARRA TRANSPALATINA): INSTALACIÓN"
1171;36;"AP. FIJA AUXILIAR SIN BRACKETS (BARRA TRANSPALATINA): RECEMENTADO"
1172;36;"AP. FIJA AUXILIAR SIN BRACKETS (BARRA TRANSPALATINA): REINSTALACIÓN"
1174;36;"AP. FIJA AUXILIAR SIN BRACKETS (BARRA TRANSPALATINA): REPOSICIÓN"
1175;36;"AP. FIJA AUXILIAR SIN BRACKETS (BARRA TRANSPALATINA): RETIRADA"
1176;36;"AP. FIJA AUXILIAR SIN BRACKETS (BI-HÉLIX): CEMENTADO"
1177;36;"AP. FIJA AUXILIAR SIN BRACKETS (BI-HÉLIX): INSTALACIÓN"
1178;36;"AP. FIJA AUXILIAR SIN BRACKETS (BI-HÉLIX): RECEMENTADO"
1179;36;"AP. FIJA AUXILIAR SIN BRACKETS (BI-HÉLIX): REINSTALACIÓN"
1180;36;"AP. FIJA AUXILIAR SIN BRACKETS (BI-HÉLIX): RENOVACIÓN"
1181;36;"AP. FIJA AUXILIAR SIN BRACKETS (BI-HÉLIX): REPOSICIÓN"
1182;36;"AP. FIJA AUXILIAR SIN BRACKETS (BI-HÉLIX): RETIRADA"
1183;36;"AP. FIJA AUXILIAR SIN BRACKETS (BOTÓN DE NANCE): CEMENTADO"
1184;36;"AP. FIJA AUXILIAR SIN BRACKETS (BOTÓN DE NANCE): INSTALACIÓN"
1185;36;"AP. FIJA AUXILIAR SIN BRACKETS (BOTÓN DE NANCE): RECEMENTADO"
1186;36;"AP. FIJA AUXILIAR SIN BRACKETS (BOTÓN DE NANCE): REINSTALACIÓN"
1187;36;"AP. FIJA AUXILIAR SIN BRACKETS (BOTÓN DE NANCE): RENOVACIÓN"
1188;36;"AP. FIJA AUXILIAR SIN BRACKETS (BOTÓN DE NANCE): REPOSICIÓN"
1189;36;"AP. FIJA AUXILIAR SIN BRACKETS (BOTÓN DE NANCE): RETIRADA"
1190;36;"AP. FIJA AUXILIAR SIN BRACKETS (LIP-BUMPER): CEMENTADO"
1191;36;"AP. FIJA AUXILIAR SIN BRACKETS (LIP-BUMPER): INSTALACIÓN"
1192;36;"AP. FIJA AUXILIAR SIN BRACKETS (LIP-BUMPER): RECEMENTADO"
1193;36;"AP. FIJA AUXILIAR SIN BRACKETS (LIP-BUMPER): REINSTALACIÓN"
1194;36;"AP. FIJA AUXILIAR SIN BRACKETS (LIP-BUMPER): RENOVACIÓN"
1195;36;"AP. FIJA AUXILIAR SIN BRACKETS (LIP-BUMPER): REPOSICIÓN"
1196;36;"AP. FIJA AUXILIAR SIN BRACKETS (LIP-BUMPER): RETIRADA"
1197;36;"AP. FIJA AUXILIAR SIN BRACKETS (QUAD-HÉLIX): CEMENTADO"
1198;36;"AP. FIJA AUXILIAR SIN BRACKETS (QUAD-HÉLIX): INSTALACIÓN"
1199;36;"AP. FIJA AUXILIAR SIN BRACKETS (QUAD-HÉLIX): RECEMENTADO"
1200;36;"AP. FIJA AUXILIAR SIN BRACKETS (QUAD-HÉLIX): REINSTALACIÓN"
1201;36;"AP. FIJA AUXILIAR SIN BRACKETS (QUAD-HÉLIX): RENOVACIÓN"
1202;36;"AP. FIJA AUXILIAR SIN BRACKETS (QUAD-HÉLIX): REPOSICIÓN"
1203;36;"AP. FIJA AUXILIAR SIN BRACKETS (QUAD-HÉLIX): RETIRADA"
1204;36;"AP. FIJA AUXILIAR SIN BRACKETS (SIX-HÉLIX): CEMENTADO"
1205;36;"AP. FIJA AUXILIAR SIN BRACKETS (SIX-HÉLIX): INSTALACIÓN"
1206;36;"AP. FIJA AUXILIAR SIN BRACKETS (SIX-HÉLIX): RECEMENTADO"
1207;36;"AP. FIJA AUXILIAR SIN BRACKETS (SIX-HÉLIX): REINSTALACIÓN"
1208;36;"AP. FIJA AUXILIAR SIN BRACKETS (SIX-HÉLIX): RENOVACIÓN"
1209;36;"AP. FIJA AUXILIAR SIN BRACKETS (SIX-HÉLIX): REPOSICIÓN"
1210;36;"AP. FIJA AUXILIAR SIN BRACKETS (SIX-HÉLIX): RETIRADA"
1211;36;"AP. FIJA AUXILIAR: COMPOSTURA O REPARACIÓN"
1212;36;"AP. FIJA AUXILIAR: CONTROL"
1213;36;"AP. FIJA AUXILIAR: IMPRESIONES"
1214;36;"AP. FIJA AUXILIAR: IMPRESIONES DE ARRASTRE DE APARATOLOGÍA"
1215;36;"AP. FIJA AUXILIAR: IMPRESIONES DE ARRASTRE DE BANDAS"
1216;36;"AP. FIJA AUXILIAR: URGENCIA"
3065;36;"AP. FIJA AUXILIAR CON BRACKETS LINGUALES (ARCO LINGUAL): CEMENTADO"
3066;36;"AP. FIJA AUXILIAR CON BRACKETS LINGUALES (BARRA TRANSPALATINA): CEMENTADO"
3067;36;"AP. FIJA AUXILIAR CON BRACKETS LINGUALES (BI-HÉLIX): CEMENTADO"
3068;36;"AP. FIJA AUXILIAR CON BRACKETS LINGUALES (BOTÓN DE NANCE): CEMENTADO"
3069;36;"AP. FIJA AUXILIAR CON BRACKETS LINGUALES (LIP-BUMPER): CEMENTADO"
3070;36;"AP. FIJA AUXILIAR CON BRACKETS LINGUALES (QUAD-HÉLIX): CEMENTADO"
3071;36;"AP. FIJA AUXILIAR CON BRACKETS LINGUALES (SIX-HÉLIX): CEMENTADO"
3072;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (LIP-BUMPER): CEMENTADO"
3073;36;"AP. FIJA AUXILIAR CON BRACKETS VESTIBULARES (SIX-HÉLIX): CEMENTADO"
917;17;"TALLADO SELECTIVO O AJUSTE OCLUSAL"
918;17;"CONSULTA DE ORTODONCIA"
919;17;"PRIMERA VISITA DE ORTODONCIA"
920;17;"ESTUDIO DE ORTODONCIA (INCLUYE DIAGNOSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
933;17;"TELERRADIOGRAFÍA FRONTAL DE CRÁNEO"
934;17;"TELERRADIOGRAFÍA LATERAL DE CRÁNEO"
939;17;"ANÁLISIS CEFALOMÉTRICO"
940;17;"FOTOGRAFÍAS EXTRAORALES"
941;17;"FOTOGRAFÍAS EXTRAORALES E INTRAORALES"
942;17;"FOTOGRAFÍAS INTRAORALES"
943;17;"MODELOS DE ESTUDIO"
944;17;"MONTAJE Y ESTUDIO EN ARTICULADOR SEMIAJUSTABLE"
971;17;"AVISO ADMINISTRATIVO AL PACIENTE"
972;17;"AVISO CLÍNICO AL PACIENTE"
973;17;"INCIDENCIA ADMINISTRATIVA"
974;17;"INCIDENCIA CLÍNICA"
976;17;"NOTA ADMINISTRATIVA"
977;17;"NOTA CLÍNICA"
1022;17;"TAD (ANCAJE ÓSEO TEMPORAL) (MINITORNILLO O MINIIMPLANTE ORTODÓNCICO): INSTALACIÓN"
1027;17;"RETENEDOR FIJO: CEMENTADO (UNA ARCADA)"
1028;17;"RETENEDOR FIJO: COMPOSTURA O REPARACIÓN"
1048;17;"RETENEDOR REMOVIBLE TRANSPARENTE (CON MOVIMIENTO): INSTALACIÓN (UNA ARCADA)"
1051;17;"RETENEDOR REMOVIBLE TRANSPARENTE (PROVISIONAL): INSTALACIÓN (UNA ARCADA)"
1054;17;"RETENEDOR REMOVIBLE TRANSPARENTE: INSTALACIÓN (UNA ARCADA)"
1576;17;"INVISALIGN FULL (DOS ARCADAS): ACEPTACIÓN DE CLINCHECK O SIMULACIÓN DE TRATAMIENTO INICIAL"
1578;17;"INVISALIGN FULL (DOS ARCADAS) : IMPRESIONES/ESCÁNER Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO DE INVISALIGN"
1579;17;"INVISALIGN FULL (DOS ARCADAS) : INSTALACIÓN INICIAL"
1696;17;"INVISALIGN LITE (DOS ARCADAS): ACEPTACIÓN DE CLINCHECK O SIMULACIÓN DE TRATAMIENTO INICIAL"
1698;17;"INVISALIGN LITE (DOS ARCADAS): IMPRESIONES/ ESCÁNER Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO DE INVISALIGN"
1699;17;"INVISALIGN LITE (DOS ARCADAS): INSTALACIÓN INICIAL"
1824;17;"MANTENEDOR DE ESPACIO FIJO: CEMENTADO"
1829;17;"MANTENEDOR DE ESPACIO REMOVIBLE: INSTALACIÓN"
1834;17;"MANTENEDOR DE ESPACIO: COMPOSTURA O REPARACIÓN"
1896;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN)"
1897;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 01 ENERO"
1898;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 02 FEBRERO"
1899;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 03 MARZO"
1900;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 04 ABRIL"
1901;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 05 MAYO"
1902;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 06 JUNIO"
1903;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 07 JULIO"
1904;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 08 AGOSTO"
1905;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 09 SEPTIEMBRE"
1906;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 10 OCTUBRE"
1907;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 11 NOVIEMBRE"
1908;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): 12 DICIEMBRE"
1933;17;"GINGIVECTOMÍA (POR CUADRANTE)"
1934;17;"GINGIVECTOMÍA (POR DIENTE)"
1935;17;"GINGIVECTOMÍA (POR SEXTANTE)"
1974;17;"TALLADO SELECTIVO O AJUSTE OCLUSAL: RETOQUE"
1975;17;"GINGIVECTOMÍA (POR CUADRANTE): RETOQUE"
1976;17;"GINGIVECTOMÍA (POR DIENTE): RETOQUE"
1977;17;"GINGIVECTOMÍA (POR SEXTANTE): RETOQUE"
3064;17;"RETENEDOR REMOVIBLE: COMPOSTURA O REPARACIÓN"
3074;17;"PRIMERA VISITA DE ORTODONCIA"
3121;17;"CEMENTADO DE BOTÓN PARA TRACCIÓN DE ORTODONCIA"
3125;17;"ESTUDIO DSD PARA TRATAMIENTO ORTODONCIA"
3126;17;"RETENEDOR REMOVIBLE TRANSPARENTE VIVERA INVISALIGN (3 JUEGOS/AMBAS ARCADAS)"
3127;17;"INVISALIGN LITE (DOS ARCADAS): ESCÁNER 3D INTRAORAL PARA REFINAMIENTO"
3131;17;"RETIRADA RETENEDOR FIJO"
3135;17;"ANÁLISIS DIGITAL OCLUSAL"
3150;17;"TURBO BITE"
3156;17;"INDICADOR CUMPLIMIENTO INVISALIGN"
3157;17;"KIT REMINERALIZANTE PRE TRATAMIENTO"
3167;17;"SPARK ADVANCED (DOS ARCADAS): ACEPTACIÓN DE CLIN CHECK O SIMULACIÓN"
3168;17;"SPARK ADVANCED (DOS ARCADAS) : IMPRESIONES / ESCÁNER Y REGISTROS"
3169;17;"SPARK ADVANCED (DOS ARCADAS): INSTALACIÓN INICIAL"
3170;17;"SPARK 20 (DOS ARCADAS) : ACEPTACIÓN DE CLIN CHECK O SIMULACIÓN"
3171;17;"SPARK 20 (DOS ARCADAS) : IMPRESIONES / ESCÁNER Y REGISTROS"
3172;17;"SPARK 20 (DOS ARCADAS) : INSTALACIÓN INICIAL"
3173;17;"SPARK 10 (DOS ARCADAS) : ACEPTACIÓN DE CLIN CHECK O SIMULACIÓN"
3174;17;"SPARK 10 (DOS ARCADAS) : IMPRESIONES / ESCÁNER Y REGISTRO"
3175;17;"SPARK 10 (DOS ARCADAS) : INSTALACIÓN INICIAL"
3176;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK)"
3177;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 01 ENERO"
3178;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 02 FEBRERO"
3179;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 03 MARZO"
3180;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 04 ABRIL"
3181;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 05 MAYO"
3182;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 06 JUNIO"
3183;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 07 JULIO"
3184;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 08 AGOSTO"
3185;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 09 SEPTIEMBRE"
3186;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 10 OCTUBRE"
3187;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 11 NOVIEMBRE"
3188;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON SPARK): 12 DICIEMBRE"
3193;17;"MENSUALIDAD EXTRA (TRATAMIENTO ACTIVO CON ALINEADORES)"
3227;17;"MENSUALIDAD (TRATAMIENTO ACTIVO CON ALINEADORES): SIN COSTE"
3228;17;"REINSTALACIÓN TAD (MINITORNILLO ORTODÓNTICO)"
3230;17;"VISITA DE REVISIÓN 3 MESES POST ALINEADORES"
3231;17;"ESCANEADO INTRAORAL PARA SOLICITUD DE RETENCIÓN REMOVIBLE"
3233;17;"REVISIÓN 3 MESES ALINEADORES"
3234;17;"VISITA DE URGENCIA ORTODONCIA"
3249;17;"TEÑIR PÓNTICOS"
518;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR ABIERTO ELÁSTICO DE KLAMMT): INSTALACIÓN"
519;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR ABIERTO ELÁSTICO DE KLAMMT): REPOSICIÓN"
520;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR ABIERTO ELÁSTICO DE KLAMMT): RETIRADA"
521;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR): INSTALACIÓN"
522;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR): REPOSICIÓN"
523;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR): RETIRADA"
524;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (BIONATOR): INSTALACIÓN"
525;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (BIONATOR): REPOSICIÓN"
526;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (BIONATOR): RETIRADA"
527;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MÁSCARA FACIAL): INSTALACIÓN"
528;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MÁSCARA FACIAL): REPOSICIÓN"
529;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MÁSCARA FACIAL): RETIRADA"
530;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MENTONERA DE TRACCIÓN ANTERIOR): INSTALACIÓN"
531;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MENTONERA DE TRACCIÓN ANTERIOR): REPOSICIÓN"
532;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MENTONERA DE TRACCIÓN ANTERIOR): RETIRADA"
533;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MODELADOR ELÁSTICO DE BIMLER): INSTALACIÓN"
534;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MODELADOR ELÁSTICO DE BIMLER): REPOSICIÓN"
535;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MODELADOR ELÁSTICO DE BIMLER): RETIRADA"
536;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (REGULADOR DE FUNCIÓN DE FRANKEL): INSTALACIÓN"
537;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (REGULADOR DE FUNCIÓN DE FRANKEL): REPOSICIÓN"
538;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (REGULADOR DE FUNCIÓN DE FRANKEL): RETIRADA"
539;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (ANCLAJE EXTRAORAL): INSTALACIÓN"
540;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (ANCLAJE EXTRAORAL): REPOSICIÓN"
541;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (ANCLAJE EXTRAORAL): RETIRADA"
542;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MENTONERA): INSTALACIÓN"
543;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MENTONERA): REPOSICIÓN"
544;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MENTONERA): RETIRADA"
545;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MILOHIOIDEO): INSTALACIÓN"
546;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MILOHIOIDEO): REPOSICIÓN"
547;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MILOHIOIDEO): RETIRADA"
548;42;"AP. ORTOPÉDICA: COMPOSTURA"
549;42;"AP. ORTOPÉDICA: CONTROL"
550;42;"AP. ORTOPÉDICA: IMPRESIONES"
551;42;"AP. ORTOPÉDICA: IMPRESIONES DE ARRASTRE DE APARATOLOGÍA"
552;42;"AP. ORTOPÉDICA: IMPRESIONES DE ARRASTRE DE BANDAS"
553;42;"AP. ORTOPÉDICA: REGISTRO DE MORDIDA"
554;42;"AP. ORTOPÉDICA: URGENCIA"
1506;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR ABIERTO ELÁSTICO DE KLAMMT): INSTALACIÓN"
1507;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR ABIERTO ELÁSTICO DE KLAMMT): RENOVACIÓN"
1508;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR ABIERTO ELÁSTICO DE KLAMMT): REPOSICIÓN"
1509;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR ABIERTO ELÁSTICO DE KLAMMT): RETIRADA"
1510;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR): INSTALACIÓN"
1511;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR): RENOVACIÓN"
1512;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR): REPOSICIÓN"
1513;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (ACTIVADOR): RETIRADA"
1514;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (BIONATOR): INSTALACIÓN"
1515;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (BIONATOR): RENOVACIÓN"
1516;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (BIONATOR): REPOSICIÓN"
1517;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (BIONATOR): RETIRADA"
1518;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MÁSCARA FACIAL): INSTALACIÓN"
1519;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MÁSCARA FACIAL): RENOVACIÓN"
1520;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MÁSCARA FACIAL): REPOSICIÓN"
1521;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MÁSCARA FACIAL): RETIRADA"
1522;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MENTONERA DE TRACCIÓN ANTERIOR): INSTALACIÓN"
1523;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MENTONERA DE TRACCIÓN ANTERIOR): RENOVACIÓN"
1524;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MENTONERA DE TRACCIÓN ANTERIOR): REPOSICIÓN"
1525;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MENTONERA DE TRACCIÓN ANTERIOR): RETIRADA"
1526;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MODELADOR ELÁSTICO DE BIMLER): INSTALACIÓN"
1527;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MODELADOR ELÁSTICO DE BIMLER): RENOVACIÓN"
1528;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MODELADOR ELÁSTICO DE BIMLER): REPOSICIÓN"
1529;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (MODELADOR ELÁSTICO DE BIMLER): RETIRADA"
1530;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (REGULADOR DE FUNCIÓN DE FRANKEL): INSTALACIÓN"
1531;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (REGULADOR DE FUNCIÓN DE FRANKEL): RENOVACIÓN"
1532;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (REGULADOR DE FUNCIÓN DE FRANKEL): REPOSICIÓN"
1533;42;"AP. ORTOPÉDICA REMOVIBLE BIMAXILAR (REGULADOR DE FUNCIÓN DE FRANKEL): RETIRADA"
1534;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (ANCLAJE EXTRAORAL): INSTALACIÓN"
1535;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (ANCLAJE EXTRAORAL): RENOVACIÓN"
1536;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (ANCLAJE EXTRAORAL): REPOSICIÓN"
1537;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (ANCLAJE EXTRAORAL): RETIRADA"
1538;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MENTONERA): INSTALACIÓN"
1539;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MENTONERA): RENOVACIÓN"
1540;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MENTONERA): REPOSICIÓN"
1541;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MENTONERA): RETIRADA"
1542;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MILOHIOIDEO): INSTALACIÓN"
1543;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MILOHIOIDEO): RENOVACIÓN"
